objID,raMean,decMean,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,yMeanPSFMag,yMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,zMeanKronMag,zMeanKronMagErr,yMeanKronMag,yMeanKronMagErr
171290248799647077,24.87995872357434,52.746963196432326,56,14,10,14,11,7,20.473400115966797,0.017620999366044998,19.52239990234375,0.00864300038665533,19.115299224853516,0.011801999993622303,18.88789939880371,0.014241999946534634,18.592100143432617,0.06177400052547455,20.591400146484375,0.026458999142050743,19.654199600219727,0.011051000095903873,19.207300186157227,0.01571499928832054,18.955799102783203,0.027161000296473503,18.708999633789062,0.085207998752594
171290248955670021,24.895569538738528,52.74111482938334,52,12,12,11,9,8,16.393999099731445,0.003240999998524785,15.896499633789062,0.0016139999497681856,15.679300308227539,0.004606000147759914,15.579299926757812,0.0037980000488460064,15.51200008392334,0.004106000065803528,16.448999404907227,0.0031210000161081553,15.951199531555176,0.0027179999742656946,15.725099563598633,0.00408599991351366,15.627599716186523,0.004391000140458345,15.55720043182373,0.011096999980509281
171020248346208177,24.834602734694077,52.52288812763184,66,12,12,21,9,12,18.975799560546875,0.0072730001993477345,18.279800415039062,0.011440999805927277,17.95509910583496,0.005671000108122826,17.793399810791016,0.005446000024676323,17.668800354003906,0.012408999726176262,19.06170082092285,0.018386999145150185,18.381500244140625,0.003636999987065792,18.053800582885742,0.013523000292479992,17.900999069213867,0.009720999747514725,17.758899688720703,0.020840000361204147
171020248364918834,24.836471029607186,52.52343882525901,71,12,15,20,13,11,18.774900436401367,0.007697999943047762,18.286800384521484,0.0069670001976192,18.07349967956543,0.006504999939352274,17.970399856567383,0.007267999928444624,17.93829917907715,0.009991999715566635,18.848499298095703,0.014871999621391296,18.39620018005371,0.012690999545156956,18.170799255371094,0.010603000409901142,18.09819984436035,0.010058999992907047,18.07670021057129,0.04771599918603897
171020248441941183,24.844224862674768,52.51707623802944,49,7,6,19,7,10,19.933300018310547,0.05336799845099449,18.888500213623047,0.0019839999731630087,18.419700622558594,0.00608400022611022,18.161100387573242,0.006606000009924173,17.945600509643555,0.01027700025588274,19.994800567626953,0.013086999766528606,18.906999588012695,0.026923999190330505,18.47170066833496,0.014356999658048153,18.22599983215332,0.015413999557495117,17.951499938964844,0.03208399936556816
171020248451592313,24.845150095185037,52.51800393306182,61,10,10,21,9,11,16.55120086669922,0.0034890000242739916,15.888199806213379,0.00533400010317564,15.6003999710083,0.0027570000384002924,15.46560001373291,0.0020759999752044678,15.357799530029297,0.008270000107586384,16.600000381469727,0.0067889997735619545,15.934499740600586,0.003240999998524785,15.619799613952637,0.006053999997675419,15.471400260925293,0.008911999873816967,15.378199577331543,0.003727999981492758
171020248513552192,24.851358765947527,52.517897262031745,59,12,8,17,9,13,18.47960090637207,0.01078999973833561,17.1476993560791,0.0062790000811219215,16.404600143432617,0.004484999924898148,16.0575008392334,0.004900999832898378,15.85990047454834,0.003967000171542168,18.616899490356445,0.01841600053012371,17.243000030517578,0.01669199950993061,16.478599548339844,0.008357999846339226,16.128999710083008,0.008469999767839909,15.935799598693848,0.015860000625252724
171020248534026794,24.853384701200305,52.521739048933775,56,7,8,21,7,13,21.374799728393555,0.06285200268030167,19.94700050354004,0.0159939993172884,19.226699829101562,0.005392999853938818,18.864299774169922,0.021254999563097954,18.63800048828125,0.019758999347686768,21.52280044555664,0.07968900352716446,20.054399490356445,0.025080999359488487,19.304800033569336,0.020535999909043312,18.968700408935547,0.022785000503063202,18.697500228881836,0.05534600093960762
171020248659068436,24.865911288575422,52.52311741032283,67,12,10,17,13,15,19.598800659179688,0.015339000150561333,18.82159996032715,0.013344000093638897,18.51180076599121,0.010596999898552895,18.36090087890625,0.011781999841332436,18.25480079650879,0.012013000436127186,19.69770050048828,0.025103000923991203,18.951900482177734,0.014715000055730343,18.615699768066406,0.027518000453710556,18.42889976501465,0.02570600062608719,18.43470001220703,0.035450998693704605
171020248695284225,24.869521063263353,52.51961688238025,75,12,12,21,15,15,18.65999984741211,0.006548000033944845,17.960500717163086,0.0029299999587237835,17.636499404907227,0.0035639998968690634,17.497800827026367,0.006998000200837851,17.37849998474121,0.008674000389873981,18.75659942626953,0.010559000074863434,18.064199447631836,0.010890999808907509,17.74970054626465,0.006486999802291393,17.577600479125977,0.019812000915408134,17.481199264526367,0.016304999589920044
